period_date,store_id,region,store_tier,anomaly_profile,beginning_inv_cost,beginning_inv_retail,purchases_cost,purchases_retail,net_sales,promo_markdowns,shrinkage,ending_inv_retail,cost_to_retail_ratio,ending_inv_cost,cogs,gross_margin,gross_margin_pct,markdown_pct_sales,shrink_pct_sales,imu_pct,gmroi_monthly
2025-02-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,178894.44,433809.25,125406.07,298382.76,129247.62,29909.31,2103.57,570931.51,0.415602,237280.31,67020.2,62227.42,0.4815,0.2314,0.0163,0.5797,0.299
2025-03-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,237280.31,570931.51,76821.89,200028.21,206395.13,25113.99,3625.51,535825.09,0.407417,218304.32,95797.88,110597.25,0.5359,0.1217,0.0176,0.6159,0.4855
2025-04-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,218304.32,535825.09,58543.61,153433.19,192283.89,30398.09,2319.29,464257.01,0.401661,186473.77,90374.16,101909.73,0.53,0.1581,0.0121,0.6184,0.5035
2025-05-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,186473.77,464257.01,92025.53,219073.15,172260.17,21628.59,2310.13,487131.27,0.407562,198536.12,79963.18,92296.99,0.5358,0.1256,0.0134,0.5799,0.4795
2025-06-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,198536.12,487131.27,80215.69,193451.2,171973.8,22716.6,4008.17,481883.9,0.409578,197369.19,81382.62,90591.18,0.5268,0.1321,0.0233,0.5853,0.4576
2025-07-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,197369.19,481883.9,100116.94,231074.35,171814.69,40876.1,3967.24,496300.22,0.417256,207084.26,90401.87,81412.82,0.4738,0.2379,0.0231,0.5667,0.4026
2025-08-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,207084.26,496300.22,79832.0,184380.35,176737.07,23083.79,3287.11,477572.6,0.421514,201303.45,85612.81,91124.26,0.5156,0.1306,0.0186,0.567,0.4463
2025-09-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,201303.45,477572.6,77061.1,185170.89,170918.45,23290.75,2584.62,465949.67,0.420019,195707.5,82657.05,88261.4,0.5164,0.1363,0.0151,0.5838,0.4446
2025-10-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,195707.5,465949.67,167223.98,379456.0,166705.42,27816.8,2905.81,647977.64,0.429299,278175.9,84755.58,81949.84,0.4916,0.1669,0.0174,0.5593,0.3459
2025-11-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,278175.9,647977.64,120224.44,297697.94,231360.03,31243.09,4827.36,678245.1,0.421286,285735.49,112664.85,118695.18,0.513,0.135,0.0209,0.5962,0.421
2025-12-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,285735.49,678245.1,55526.7,145797.13,242995.21,38610.23,5163.31,537273.48,0.414132,222502.1,118760.09,124235.12,0.5113,0.1589,0.0212,0.6192,0.4889
2026-01-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,222502.1,537273.48,31234.58,77701.67,129502.78,24449.51,3220.68,457802.18,0.412597,188887.64,64849.04,64653.74,0.4992,0.1888,0.0249,0.598,0.3143
2026-02-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,188887.64,457802.18,102518.77,257517.1,135132.66,29218.01,2351.41,548617.2,0.407379,223495.4,67911.01,67221.65,0.4974,0.2162,0.0174,0.6019,0.326
2026-03-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,223495.4,548617.2,85053.38,197507.57,193890.11,26394.19,2543.42,523297.05,0.413535,216401.7,92147.08,101743.03,0.5247,0.1361,0.0131,0.5694,0.4626
2026-04-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,216401.7,523297.05,75063.24,183388.25,196855.13,26162.0,4577.07,479091.1,0.41244,197596.1,93868.84,102986.29,0.5232,0.1329,0.0233,0.5907,0.4975
2026-05-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,197596.1,479091.1,73301.39,184120.45,165451.46,27717.08,2506.58,467536.43,0.408463,190971.41,79926.08,85525.38,0.5169,0.1675,0.0151,0.6019,0.4402
2026-06-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,190971.41,467536.43,94842.4,211329.37,164786.04,21032.54,3295.61,489751.61,0.421017,206193.59,79620.22,85165.82,0.5168,0.1276,0.02,0.5512,0.4289
2026-07-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,206193.59,489751.61,80005.7,180130.18,169426.35,37553.86,2123.73,460777.85,0.427238,196862.04,89337.25,80089.1,0.4727,0.2217,0.0125,0.5558,0.3974
2026-08-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,196862.04,460777.85,102291.41,237409.73,167088.82,26549.27,4082.92,500466.57,0.428471,214435.64,84717.81,82371.01,0.493,0.1589,0.0244,0.5691,0.4005
2026-09-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,214435.64,500466.57,55843.58,128480.65,154605.59,25124.77,2003.2,447213.66,0.429733,192182.36,78096.86,76508.73,0.4949,0.1625,0.013,0.5654,0.3763
2026-10-01,STORE_146,Central,Strip/Outlet Tier 3,Normal,192182.36,447213.66,153734.86,363303.23,172391.17,26225.81,4580.85,607319.06,0.426786,259195.24,86721.98,85669.19,0.4969,0.1521,0.0266,0.5768,0.3796
2024-11-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,537844.38,1229295.69,282318.08,636579.19,345852.13,137167.64,6136.65,1376718.46,0.439559,605149.25,215013.21,130838.92,0.3783,0.3966,0.0177,0.5565,0.2289
2024-12-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,605149.25,1376718.46,99643.51,231401.01,385668.35,167479.25,9742.78,1045229.09,0.438271,458094.01,246698.75,138969.6,0.3603,0.4343,0.0253,0.5694,0.2614
2025-01-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,458094.01,1045229.09,58017.7,123979.58,206632.64,96043.85,5456.69,861075.49,0.44142,380095.66,136016.05,70616.59,0.3417,0.4648,0.0264,0.532,0.1685
2025-02-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,380095.66,861075.49,213865.85,490317.59,204568.31,89640.67,3745.32,1053438.78,0.439518,463005.25,130956.26,73612.05,0.3598,0.4382,0.0183,0.5638,0.1746
2025-03-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,463005.25,1053438.78,182194.32,406948.98,309775.0,127889.13,3740.85,1018982.78,0.4418,450186.77,195012.8,114762.2,0.3705,0.4128,0.0121,0.5523,0.2513
2025-04-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,450186.77,1018982.78,117547.38,254758.43,302402.8,131467.53,5107.77,834763.11,0.445722,372072.07,195662.08,106740.72,0.353,0.4347,0.0169,0.5386,0.2596
2025-05-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,372072.07,834763.11,192198.34,417855.44,255892.52,103258.97,5887.11,887579.95,0.450473,399830.5,164439.91,91452.61,0.3574,0.4035,0.023,0.54,0.237
2025-06-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,399830.5,887579.95,186989.49,430325.23,265431.85,104695.79,7025.77,940751.77,0.445267,418885.94,167934.05,97497.8,0.3673,0.3944,0.0265,0.5655,0.2382
2025-07-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,418885.94,940751.77,134967.78,312167.43,260236.72,114853.84,4621.77,873206.87,0.442051,386001.65,167852.07,92384.65,0.355,0.4413,0.0178,0.5676,0.2296
2025-08-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,386001.65,873206.87,178659.41,397384.29,265647.69,117664.09,6206.18,881073.2,0.444408,391556.11,173104.95,92542.74,0.3484,0.4429,0.0234,0.5504,0.238
2025-09-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,391556.11,881073.2,174517.79,371760.83,286319.87,104546.72,6353.97,855613.47,0.451835,386595.86,179478.04,106841.83,0.3732,0.3651,0.0222,0.5306,0.2746
2025-10-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,386595.86,855613.47,370752.9,816517.52,262677.84,121006.73,7179.94,1281266.48,0.452924,580316.72,177032.04,85645.8,0.326,0.4607,0.0273,0.5459,0.1772
2025-11-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,580316.72,1281266.48,262269.48,606944.63,374270.1,178429.64,9092.17,1326419.2,0.446235,591894.89,250691.31,123578.79,0.3302,0.4767,0.0243,0.5679,0.2108
2025-12-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,591894.89,1326419.2,105736.72,227592.96,379321.6,140831.63,9795.38,1024063.55,0.448923,459725.56,237906.05,141415.55,0.3728,0.3713,0.0258,0.5354,0.2689
2026-01-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,459725.56,1024063.55,55802.55,118991.9,198319.83,94052.92,4154.63,846528.07,0.451009,381791.64,133736.47,64583.36,0.3257,0.4742,0.0209,0.531,0.1535
2026-02-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,381791.64,846528.07,217923.59,505197.82,203973.32,86782.28,5108.61,1055861.68,0.443666,468450.25,131264.98,72708.34,0.3565,0.4255,0.025,0.5686,0.171
2026-03-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,468450.25,1055861.68,190711.16,431859.01,311171.73,125517.53,3745.31,1047286.12,0.443068,464018.95,195142.46,116029.27,0.3729,0.4034,0.012,0.5584,0.2489
2026-04-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,464018.95,1047286.12,127330.59,276685.03,301768.19,115708.33,4894.09,901600.54,0.446648,402698.4,188651.14,113117.05,0.3748,0.3834,0.0162,0.5398,0.261
2026-05-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,402698.4,901600.54,170979.43,375443.42,260668.29,116660.39,7140.71,892574.57,0.449223,400965.24,172712.59,87955.7,0.3374,0.4475,0.0274,0.5446,0.2189
2026-06-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,400965.24,892574.57,178721.36,382979.85,258318.36,93028.46,6679.48,917528.12,0.454459,416978.49,162708.11,95610.25,0.3701,0.3601,0.0259,0.5333,0.2338
2026-07-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,416978.49,917528.12,205908.32,446048.72,281709.64,115296.58,7167.89,959402.73,0.456804,438258.62,184628.19,97081.45,0.3446,0.4093,0.0254,0.5384,0.227
2026-08-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,438258.62,959402.73,135007.48,311331.77,261061.71,111200.18,6023.98,892448.63,0.45113,402610.1,170656.0,90405.71,0.3463,0.426,0.0231,0.5664,0.215
2026-09-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,402610.1,892448.63,156139.7,359171.46,254262.51,109495.18,5399.06,882463.34,0.446421,393950.38,164799.42,89463.09,0.3519,0.4306,0.0212,0.5653,0.2246
2026-10-01,STORE_147,SouthEast,Strip/Outlet Tier 3,Discount-Addicted,393950.38,882463.34,342273.64,736230.48,255599.82,108704.84,6158.68,1248230.48,0.454826,567727.66,168496.36,87103.46,0.3408,0.4253,0.0241,0.5351,0.1811
2024-11-01,STORE_148,West,Strip/Outlet Tier 3,Normal,205883.42,508323.44,114880.28,276292.73,189966.1,28878.01,2969.82,562802.24,0.408816,230082.6,90681.1,99285.0,0.5226,0.152,0.0156,0.5842,0.4555
2024-12-01,STORE_148,West,Strip/Outlet Tier 3,Normal,230082.6,562802.24,51606.86,116070.52,193450.86,34571.08,5382.79,445468.03,0.414937,184841.19,96848.27,96602.59,0.4994,0.1787,0.0278,0.5554,0.4656
2025-01-01,STORE_148,West,Strip/Outlet Tier 3,Normal,184841.19,445468.03,27776.84,62721.92,104536.53,23951.38,2825.96,376876.08,0.418383,157678.54,54939.49,49597.04,0.4744,0.2291,0.027,0.5571,0.2896
2025-02-01,STORE_148,West,Strip/Outlet Tier 3,Normal,157678.54,376876.08,82666.04,185942.59,105775.89,20718.62,2945.18,433378.98,0.427037,185069.0,55275.58,50500.31,0.4774,0.1959,0.0278,0.5554,0.2947
2025-03-01,STORE_148,West,Strip/Outlet Tier 3,Normal,185069.0,433378.98,70360.15,176253.05,149740.3,26338.31,2273.78,431279.64,0.418989,180701.45,74727.7,75012.6,0.501,0.1759,0.0152,0.6008,0.4102
2025-04-01,STORE_148,West,Strip/Outlet Tier 3,Normal,180701.45,431279.64,49872.27,116174.98,153049.79,20753.18,3893.33,369758.32,0.421174,155732.64,74841.08,78208.71,0.511,0.1356,0.0254,0.5707,0.4649
2025-05-01,STORE_148,West,Strip/Outlet Tier 3,Normal,155732.64,369758.32,69181.92,162145.9,129920.27,21263.44,1822.76,378897.75,0.422848,160216.1,64698.46,65221.81,0.502,0.1637,0.014,0.5733,0.4129
2025-06-01,STORE_148,West,Strip/Outlet Tier 3,Normal,160216.1,378897.75,53070.68,138239.77,122923.17,17525.94,2613.34,374075.07,0.412437,154282.5,59004.28,63918.89,0.52,0.1426,0.0213,0.6161,0.4065
2025-07-01,STORE_148,West,Strip/Outlet Tier 3,Normal,154282.5,374075.07,71440.56,184695.42,139221.6,30894.79,3026.76,385627.34,0.403964,155779.49,69943.57,69278.03,0.4976,0.2219,0.0217,0.6132,0.4469
2025-08-01,STORE_148,West,Strip/Outlet Tier 3,Normal,155779.49,385627.34,50140.99,126582.05,142243.07,19274.58,2661.43,348030.31,0.402024,139916.55,66003.93,76239.14,0.536,0.1355,0.0187,0.6039,0.5157
2025-09-01,STORE_148,West,Strip/Outlet Tier 3,Normal,139916.55,348030.31,67359.17,164631.8,130651.42,17710.78,2160.2,362139.71,0.404313,146417.63,60858.09,69793.33,0.5342,0.1356,0.0165,0.5908,0.4875
2025-10-01,STORE_148,West,Strip/Outlet Tier 3,Normal,146417.63,362139.71,125293.92,305736.3,128854.62,21851.36,1737.42,515432.61,0.406829,209693.1,62018.45,66836.17,0.5187,0.1696,0.0135,0.5902,0.3754
2025-11-01,STORE_148,West,Strip/Outlet Tier 3,Normal,209693.1,515432.61,89979.73,211286.58,178189.7,31792.25,4622.53,512114.71,0.412364,211177.67,88495.16,89694.54,0.5034,0.1784,0.0259,0.5741,0.4262
2025-12-01,STORE_148,West,Strip/Outlet Tier 3,Normal,211177.67,512114.71,47032.88,117046.36,195077.27,26130.75,3034.92,404918.13,0.410405,166180.23,92030.32,103046.95,0.5282,0.134,0.0156,0.5982,0.5461
2026-01-01,STORE_148,West,Strip/Outlet Tier 3,Normal,166180.23,404918.13,27621.34,67005.52,111675.86,22734.03,3063.81,334449.95,0.410663,137346.21,56455.36,55220.5,0.4945,0.2036,0.0274,0.5878,0.3639
2026-02-01,STORE_148,West,Strip/Outlet Tier 3,Normal,137346.21,334449.95,93069.56,215352.33,102589.77,22316.38,2169.43,422726.7,0.419088,177159.87,53255.9,49333.87,0.4809,0.2175,0.0211,0.5678,0.3137
2026-03-01,STORE_148,West,Strip/Outlet Tier 3,Normal,177159.87,422726.7,76664.27,182068.54,154209.37,18819.15,2835.22,428931.5,0.419686,180016.58,73807.56,80401.81,0.5214,0.122,0.0184,0.5789,0.4502
2026-04-01,STORE_148,West,Strip/Outlet Tier 3,Normal,180016.58,428931.5,45252.37,117014.21,151074.39,24188.17,3867.64,366815.51,0.412622,151355.97,73912.98,77161.41,0.5108,0.1601,0.0256,0.6133,0.4657
2026-05-01,STORE_148,West,Strip/Outlet Tier 3,Normal,151355.97,366815.51,67508.61,156320.69,135218.31,19860.44,2061.17,365996.28,0.41837,153121.93,65742.65,69475.66,0.5138,0.1469,0.0152,0.5681,0.4564
2026-06-01,STORE_148,West,Strip/Outlet Tier 3,Normal,153121.93,365996.28,64378.42,168206.48,130419.32,18550.49,2395.04,382837.91,0.407149,155872.24,61628.11,68791.21,0.5275,0.1422,0.0184,0.6173,0.4453
2026-07-01,STORE_148,West,Strip/Outlet Tier 3,Normal,155872.24,382837.91,59011.5,151170.22,140850.66,30996.7,3058.46,359102.31,0.402398,144502.01,70381.73,70468.93,0.5003,0.2201,0.0217,0.6096,0.4692
2026-08-01,STORE_148,West,Strip/Outlet Tier 3,Normal,144502.01,359102.31,66404.45,172238.27,140342.5,23678.31,2381.51,364938.26,0.396933,144855.94,66050.52,74291.98,0.5294,0.1687,0.017,0.6145,0.5135
2026-09-01,STORE_148,West,Strip/Outlet Tier 3,Normal,144855.94,364938.26,72869.81,167964.8,128272.22,20765.45,1873.49,381991.9,0.408565,156068.67,61657.08,66615.14,0.5193,0.1619,0.0146,0.5662,0.4427
2026-10-01,STORE_148,West,Strip/Outlet Tier 3,Normal,156068.67,381991.9,117564.92,284250.25,126649.68,19817.06,3330.86,516444.55,0.410712,212109.93,61523.66,65126.02,0.5142,0.1565,0.0263,0.5864,0.3538
2024-11-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,272002.63,655562.25,132691.89,302141.0,216551.31,38909.05,3861.71,698381.18,0.422568,295113.37,109581.15,106970.16,0.494,0.1797,0.0178,0.5608,0.3772
2024-12-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,295113.37,698381.18,53343.56,136197.04,226995.06,27951.75,4157.3,575474.11,0.417525,240274.59,108182.34,118812.72,0.5234,0.1231,0.0183,0.6083,0.4438
2025-01-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,240274.59,575474.11,33779.89,79607.57,132679.28,29986.96,2121.81,490293.63,0.418352,205115.13,68939.35,63739.93,0.4804,0.226,0.016,0.5757,0.2862
2025-02-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,205115.13,490293.63,110090.69,252283.19,124809.48,29502.36,2827.52,585437.46,0.424476,248503.98,66701.84,58107.64,0.4656,0.2364,0.0227,0.5636,0.2562
2025-03-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,248503.98,585437.46,91039.72,211074.1,191188.5,28535.08,2774.42,574013.56,0.426288,244695.37,94848.33,96340.17,0.5039,0.1493,0.0145,0.5687,0.3907
2025-04-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,244695.37,574013.56,46023.29,112670.87,187784.78,30956.7,5034.73,462908.22,0.423366,195979.48,94739.18,93045.6,0.4955,0.1649,0.0268,0.5915,0.4223
2025-05-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,195979.48,462908.22,84708.63,199059.2,156120.41,19724.64,2292.28,483830.09,0.424021,205154.14,75533.97,80586.44,0.5162,0.1263,0.0147,0.5745,0.4018
2025-06-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,205154.14,483830.09,81549.17,193728.45,159410.54,28207.35,3083.95,486856.7,0.423142,206009.4,80693.91,78716.63,0.4938,0.1769,0.0193,0.5791,0.3829
2025-07-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,206009.4,486856.7,87981.2,202414.86,164623.96,29656.1,2882.88,492108.62,0.426524,209895.95,84094.65,80529.31,0.4892,0.1801,0.0175,0.5653,0.3872
2025-08-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,209895.95,492108.62,63487.76,166165.05,165079.4,20992.48,3808.06,468393.73,0.415304,194525.81,78857.9,86221.5,0.5223,0.1272,0.0231,0.6179,0.4264
2025-09-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,194525.81,468393.73,69576.26,180395.23,166343.04,20271.47,2816.67,459357.78,0.407069,186990.45,77111.62,89231.42,0.5364,0.1219,0.0169,0.6143,0.4678
2025-10-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,186990.45,459357.78,137347.85,357399.74,155858.52,22711.06,1961.43,636226.51,0.397105,252648.58,71689.72,84168.8,0.54,0.1457,0.0126,0.6157,0.3829
2025-11-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,252648.58,636226.51,146816.96,336291.89,220233.33,35669.46,4644.35,711971.26,0.410754,292444.84,107020.7,113212.63,0.5141,0.162,0.0211,0.5634,0.4154
2025-12-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,292444.84,711971.26,60497.82,136769.76,227949.6,35349.35,3511.17,581930.9,0.415843,241991.65,110951.01,116998.59,0.5133,0.1551,0.0154,0.5577,0.4378
2026-01-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,241991.65,581930.9,30858.05,78767.5,131279.16,24919.7,2765.31,501734.23,0.412972,207202.01,65647.69,65631.47,0.4999,0.1898,0.0211,0.6082,0.2922
2026-02-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,207202.01,501734.23,81999.35,211221.48,126139.32,23771.25,1560.41,561484.73,0.405637,227759.1,61442.26,64697.06,0.5129,0.1885,0.0124,0.6118,0.2975
2026-03-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,227759.1,561484.73,77340.61,199685.48,193993.7,29395.38,4798.99,532982.14,0.40083,213635.13,91464.58,102529.12,0.5285,0.1515,0.0247,0.6127,0.4646
2026-04-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,213635.13,532982.14,57128.18,149823.91,181621.1,31613.06,3587.72,465984.17,0.396545,184783.68,85979.63,95641.47,0.5266,0.1741,0.0198,0.6187,0.4801
2026-05-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,184783.68,465984.17,77521.97,177973.03,152828.93,21405.15,2120.16,467602.96,0.407334,190470.58,71835.07,80993.86,0.53,0.1401,0.0139,0.5644,0.4317
2026-06-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,190470.58,467602.96,89491.37,212875.86,156098.71,24130.81,3679.34,496569.96,0.411419,204298.34,75663.61,80435.1,0.5153,0.1546,0.0236,0.5796,0.4075
2026-07-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,204298.34,496569.96,69157.19,181103.66,166786.13,31105.51,2835.73,476946.25,0.403521,192457.82,80997.71,85788.42,0.5144,0.1865,0.017,0.6181,0.4324
2026-08-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,192457.82,476946.25,70560.81,176005.16,161104.23,24803.0,3657.91,463386.27,0.402815,186658.95,76359.68,84744.55,0.526,0.154,0.0227,0.5991,0.4471
2026-09-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,186658.95,463386.27,92257.83,222450.17,157282.92,24039.07,3791.78,500722.67,0.406681,203634.49,75282.29,82000.63,0.5214,0.1528,0.0241,0.5853,0.4202
2026-10-01,STORE_149,NorthEast,Strip/Outlet Tier 3,Normal,203634.49,500722.67,134004.29,334910.51,145757.79,24787.27,3923.6,661164.52,0.404051,267144.47,70494.31,75263.48,0.5164,0.1701,0.0269,0.5999,0.3197
2024-11-01,STORE_150,Central,Strip/Outlet Tier 3,Normal,223258.09,522558.13,89017.53,231828.61,172387.71,27274.94,2880.61,551843.48,0.413946,228433.58,83842.04,88545.67,0.5136,0.1582,0.0167,0.616,0.3921
2024-12-01,STORE_150,Central,Strip/Outlet Tier 3,Normal,228433.58,551843.48,40690.82,106428.15,177380.25,22281.05,2923.62,455686.71,0.408835,186300.62,82823.78,94556.47,0.5331,0.1256,0.0165,0.6177,0.456
2025-01-01,STORE_150,Central,Strip/Outlet Tier 3,Normal,186300.62,455686.71,26334.85,58593.88,97656.47,22207.31,1537.49,392879.32,0.413462,162440.66,50194.81,47461.66,0.486,0.2274,0.0157,0.5506,0.2722
2025-02-01,STORE_150,Central,Strip/Outlet Tier 3,Normal,162440.66,392879.32,64396.74,163403.19,93277.48,20401.36,2258.17,440345.5,0.407774,179561.33,47276.07,46001.41,0.4932,0.2187,0.0242,0.6059,0.269
2025-03-01,STORE_150,Central,Strip/Outlet Tier 3,Normal,179561.33,440345.5,63401.28,162759.51,145131.98,24069.88,2456.31,431446.84,0.402853,173809.62,69152.99,75978.99,0.5235,0.1658,0.0169,0.6105,0.43
2025-04-01,STORE_150,Central,Strip/Outlet Tier 3,Normal,173809.62,431446.84,56504.74,127367.77,136179.32,21898.02,1874.73,398862.54,0.412148,164390.42,65923.94,70255.38,0.5159,0.1608,0.0138,0.5564,0.4155
2025-05-01,STORE_150,Central,Strip/Outlet Tier 3,Normal,164390.42,398862.54,54052.93,133761.54,114118.12,15048.91,1513.55,401943.5,0.410127,164847.76,53595.59,60522.53,0.5303,0.1319,0.0133,0.5959,0.3677
2025-06-01,STORE_150,Central,Strip/Outlet Tier 3,Normal,164847.76,401943.5,59219.64,142786.49,117602.63,18737.77,2650.1,405739.49,0.411337,166895.52,57171.88,60430.75,0.5139,0.1593,0.0225,0.5853,0.3643
2025-07-01,STORE_150,Central,Strip/Outlet Tier 3,Normal,166895.52,405739.49,63375.75,150591.99,125112.83,26442.44,2223.67,402552.54,0.41391,166620.6,63650.67,61462.16,0.4913,0.2113,0.0178,0.5792,0.3686
2025-08-01,STORE_150,Central,Strip/Outlet Tier 3,Normal,166620.6,402552.54,41191.08,104745.11,124048.44,16610.65,3063.66,363574.9,0.409644,148936.45,58875.23,65173.21,0.5254,0.1339,0.0247,0.6067,0.4131
2025-09-01,STORE_150,Central,Strip/Outlet Tier 3,Normal,148936.45,363574.9,65593.18,170787.76,117635.53,19953.02,2448.05,394326.06,0.401468,158309.38,56220.25,61415.28,0.5221,0.1696,0.0208,0.6159,0.3998
2025-10-01,STORE_150,Central,Strip/Outlet Tier 3,Normal,158309.38,394326.06,112136.08,289109.42,118514.76,19261.73,1814.75,543844.24,0.395715,215207.16,55238.3,63276.46,0.5339,0.1625,0.0153,0.6121,0.3388
2025-11-01,STORE_150,Central,Strip/Outlet Tier 3,Normal,215207.16,543844.24,81243.41,181055.89,168982.94,21895.36,4499.89,529521.94,0.408954,216549.94,79900.63,89082.31,0.5272,0.1296,0.0266,0.5513,0.4127
